time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-13-01-38,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.5,1,1,0%,44.531/44.531/44.531/0.000
15-02-2023-13-01-39,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.9,1,1,0%,43.906/43.906/43.906/0.000
15-02-2023-13-01-39,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=54.8,1,1,0%,54.821/54.821/54.821/0.000
15-02-2023-13-01-40,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.9,1,1,0%,44.917/44.917/44.917/0.000
15-02-2023-13-01-41,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=50.5,1,1,0%,50.546/50.546/50.546/0.000
15-02-2023-13-01-42,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=41.6,1,1,0%,41.632/41.632/41.632/0.000
15-02-2023-13-01-42,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.661/38.661/38.661/0.000
15-02-2023-13-01-43,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=38.8,1,1,0%,38.803/38.803/38.803/0.000
15-02-2023-13-01-44,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=41.8,1,1,0%,41.810/41.810/41.810/0.000
15-02-2023-13-01-45,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.8,1,1,0%,44.751/44.751/44.751/0.000
15-02-2023-13-01-46,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=34.7,1,1,0%,34.652/34.652/34.652/0.000
15-02-2023-13-01-46,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=27.4,1,1,0%,27.372/27.372/27.372/0.000
15-02-2023-13-01-47,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=32.5,1,1,0%,32.504/32.504/32.504/0.000
15-02-2023-13-01-48,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=34.4,1,1,0%,34.429/34.429/34.429/0.000
15-02-2023-13-01-49,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=34.9,1,1,0%,34.894/34.894/34.894/0.000
15-02-2023-13-01-49,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=36.9,1,1,0%,36.911/36.911/36.911/0.000
15-02-2023-13-01-50,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=49.4,1,1,0%,49.437/49.437/49.437/0.000
15-02-2023-13-01-51,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=30.8,1,1,0%,30.801/30.801/30.801/0.000
15-02-2023-13-01-52,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=49.7,1,1,0%,49.691/49.691/49.691/0.000
15-02-2023-13-01-53,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=36.5,1,1,0%,36.483/36.483/36.483/0.000
15-02-2023-13-01-53,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=37.8,1,1,0%,37.831/37.831/37.831/0.000
15-02-2023-13-01-54,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=41.1,1,1,0%,41.112/41.112/41.112/0.000
15-02-2023-13-01-55,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=45.0,1,1,0%,45.000/45.000/45.000/0.000
15-02-2023-13-01-56,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=28.3,1,1,0%,28.316/28.316/28.316/0.000
15-02-2023-13-01-56,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=37.9,1,1,0%,37.926/37.926/37.926/0.000
15-02-2023-13-01-57,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.086/43.086/43.086/0.000
15-02-2023-13-01-58,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=33.4,1,1,0%,33.416/33.416/33.416/0.000
15-02-2023-13-01-59,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=40.7,1,1,0%,40.698/40.698/40.698/0.000
15-02-2023-13-01-59,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.3,1,1,0%,39.343/39.343/39.343/0.000
15-02-2023-13-02-00,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=36.6,1,1,0%,36.586/36.586/36.586/0.000
15-02-2023-13-02-01,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=29.4,1,1,0%,29.423/29.423/29.423/0.000
15-02-2023-13-02-02,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.107/43.107/43.107/0.000
15-02-2023-13-02-03,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=45.0,1,1,0%,45.038/45.038/45.038/0.000
15-02-2023-13-02-03,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=47.7,1,1,0%,47.681/47.681/47.681/0.000
15-02-2023-13-02-04,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.698/38.698/38.698/0.000
15-02-2023-13-02-05,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=34.3,1,1,0%,34.267/34.267/34.267/0.000
15-02-2023-13-02-06,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=40.3,1,1,0%,40.297/40.297/40.297/0.000
15-02-2023-13-02-06,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=29.9,1,1,0%,29.854/29.854/29.854/0.000
15-02-2023-13-02-07,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.3,1,1,0%,44.337/44.337/44.337/0.000
15-02-2023-13-02-08,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.2,1,1,0%,39.179/39.179/39.179/0.000
15-02-2023-13-02-09,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=31.2,1,1,0%,31.191/31.191/31.191/0.000
15-02-2023-13-02-10,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=33.5,1,1,0%,33.525/33.525/33.525/0.000
15-02-2023-13-02-10,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.125/43.125/43.125/0.000
15-02-2023-13-02-11,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=36.9,1,1,0%,36.862/36.862/36.862/0.000
15-02-2023-13-02-12,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=37.2,1,1,0%,37.208/37.208/37.208/0.000
15-02-2023-13-02-13,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=46.8,1,1,0%,46.759/46.759/46.759/0.000
15-02-2023-13-02-13,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=51.2,1,1,0%,51.183/51.183/51.183/0.000
15-02-2023-13-02-14,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.6,1,1,0%,44.641/44.641/44.641/0.000
15-02-2023-13-02-15,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=40.3,1,1,0%,40.337/40.337/40.337/0.000
15-02-2023-13-02-16,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=38.2,1,1,0%,38.209/38.209/38.209/0.000
15-02-2023-13-02-17,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.295/38.295/38.295/0.000
15-02-2023-13-02-17,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.6,1,1,0%,39.597/39.597/39.597/0.000
15-02-2023-13-02-18,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.4,1,1,0%,39.443/39.443/39.443/0.000
15-02-2023-13-02-19,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.4,1,1,0%,43.406/43.406/43.406/0.000
15-02-2023-13-02-20,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.9,1,1,0%,39.930/39.930/39.930/0.000
15-02-2023-13-02-20,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=36.4,1,1,0%,36.407/36.407/36.407/0.000
15-02-2023-13-02-21,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.6,1,1,0%,39.563/39.563/39.563/0.000
15-02-2023-13-02-22,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=39.6,1,1,0%,39.618/39.618/39.618/0.000
15-02-2023-13-02-23,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=48.8,1,1,0%,48.772/48.772/48.772/0.000
15-02-2023-13-02-24,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=51.6,1,1,0%,51.608/51.608/51.608/0.000
15-02-2023-13-02-24,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=50.0,1,1,0%,49.957/49.957/49.957/0.000
15-02-2023-13-02-25,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=44.3,1,1,0%,44.291/44.291/44.291/0.000
15-02-2023-13-02-26,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=62.4,1,1,0%,62.434/62.434/62.434/0.000
15-02-2023-13-02-27,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=43.8,1,1,0%,43.820/43.820/43.820/0.000
15-02-2023-13-02-28,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=53.0,1,1,0%,52.980/52.980/52.980/0.000
15-02-2023-13-02-28,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=54.3,1,1,0%,54.263/54.263/54.263/0.000
15-02-2023-13-02-29,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=56.7,1,1,0%,56.669/56.669/56.669/0.000
15-02-2023-13-02-30,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=63.9,1,1,0%,63.881/63.881/63.881/0.000
15-02-2023-13-02-31,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=66.8,1,1,0%,66.826/66.826/66.826/0.000
15-02-2023-13-02-32,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=59.8,1,1,0%,59.839/59.839/59.839/0.000
15-02-2023-13-02-32,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=67.5,1,1,0%,67.465/67.465/67.465/0.000
15-02-2023-13-02-33,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=57.2,1,1,0%,57.208/57.208/57.208/0.000
15-02-2023-13-02-34,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.4,1,1,0%,58.436/58.436/58.436/0.000
15-02-2023-13-02-35,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=59.1,1,1,0%,59.149/59.149/59.149/0.000
15-02-2023-13-02-36,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=72.8,1,1,0%,72.812/72.812/72.812/0.000
15-02-2023-13-02-36,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.0,1,1,0%,58.044/58.044/58.044/0.000
15-02-2023-13-02-37,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=59.6,1,1,0%,59.605/59.605/59.605/0.000
15-02-2023-13-02-38,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=55.1,1,1,0%,55.091/55.091/55.091/0.000
15-02-2023-13-02-39,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=68.5,1,1,0%,68.543/68.543/68.543/0.000
15-02-2023-13-02-40,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=79.8,1,1,0%,79.764/79.764/79.764/0.000
15-02-2023-13-02-40,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=62.3,1,1,0%,62.337/62.337/62.337/0.000
15-02-2023-13-02-41,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.6,1,1,0%,58.562/58.562/58.562/0.000
15-02-2023-13-02-42,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.2,1,1,0%,58.172/58.172/58.172/0.000
15-02-2023-13-02-43,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=64.5,1,1,0%,64.548/64.548/64.548/0.000
15-02-2023-13-02-43,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=65.7,1,1,0%,65.656/65.656/65.656/0.000
15-02-2023-13-02-44,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.8,1,1,0%,58.794/58.794/58.794/0.000
15-02-2023-13-02-45,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=56.1,1,1,0%,56.120/56.120/56.120/0.000
15-02-2023-13-02-46,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=56.9,1,1,0%,56.873/56.873/56.873/0.000
15-02-2023-13-02-47,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=61.3,1,1,0%,61.316/61.316/61.316/0.000
15-02-2023-13-02-47,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=60.2,1,1,0%,60.180/60.180/60.180/0.000
15-02-2023-13-02-48,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=66.6,1,1,0%,66.607/66.607/66.607/0.000
15-02-2023-13-02-49,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=60.0,1,1,0%,60.013/60.013/60.013/0.000
15-02-2023-13-02-50,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=61.5,1,1,0%,61.481/61.481/61.481/0.000
15-02-2023-13-02-51,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=58.8,1,1,0%,58.785/58.785/58.785/0.000
15-02-2023-13-02-51,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=71.1,1,1,0%,71.054/71.054/71.054/0.000
15-02-2023-13-02-52,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=55.8,1,1,0%,55.836/55.836/55.836/0.000
15-02-2023-13-02-53,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=56.1,1,1,0%,56.059/56.059/56.059/0.000
15-02-2023-13-02-54,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=59.9,1,1,0%,59.896/59.896/59.896/0.000
15-02-2023-13-02-55,google.com,(172.217.23.110),0.7,icmp_seq=1,ttl=58,time=54.7,1,1,0%,54.695/54.695/54.695/0.000
15-02-2023-13-03-05,E
15-02-2023-13-03-05,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.140/35.140/35.140/0.000
15-02-2023-13-03-06,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.8,1,1,0%,40.796/40.796/40.796/0.000
15-02-2023-13-03-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.5,1,1,0%,33.455/33.455/33.455/0.000
15-02-2023-13-03-08,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.9,1,1,0%,32.858/32.858/32.858/0.000
15-02-2023-13-03-08,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.6,1,1,0%,30.563/30.563/30.563/0.000
15-02-2023-13-03-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=493,1,1,0%,492.569/492.569/492.569/0.000
15-02-2023-13-03-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.0,1,1,0%,41.042/41.042/41.042/0.000
15-02-2023-13-03-11,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.0,1,1,0%,50.002/50.002/50.002/0.000
15-02-2023-13-03-12,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.2,1,1,0%,28.191/28.191/28.191/0.000
15-02-2023-13-03-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.9,1,1,0%,44.934/44.934/44.934/0.000
15-02-2023-13-03-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.759/38.759/38.759/0.000
15-02-2023-13-03-14,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.4,1,1,0%,39.369/39.369/39.369/0.000
15-02-2023-13-03-15,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.2,1,1,0%,47.163/47.163/47.163/0.000
15-02-2023-13-03-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.1,1,1,0%,39.116/39.116/39.116/0.000
15-02-2023-13-03-17,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.783/39.783/39.783/0.000
15-02-2023-13-03-17,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=36.2,1,1,0%,36.164/36.164/36.164/0.000
15-02-2023-13-03-18,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.1,1,1,0%,41.118/41.118/41.118/0.000
15-02-2023-13-03-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=36.3,1,1,0%,36.274/36.274/36.274/0.000
15-02-2023-13-03-20,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.9,1,1,0%,42.886/42.886/42.886/0.000
15-02-2023-13-03-20,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.5,1,1,0%,42.511/42.511/42.511/0.000
15-02-2023-13-03-21,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.7,1,1,0%,42.741/42.741/42.741/0.000
15-02-2023-13-03-22,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.1,1,1,0%,32.113/32.113/32.113/0.000
15-02-2023-13-03-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.7,1,1,0%,41.669/41.669/41.669/0.000
15-02-2023-13-03-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.0,1,1,0%,35.023/35.023/35.023/0.000
15-02-2023-13-03-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.6,1,1,0%,32.611/32.611/32.611/0.000
15-02-2023-13-03-25,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.0,1,1,0%,43.035/43.035/43.035/0.000
15-02-2023-13-03-26,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.8,1,1,0%,44.770/44.770/44.770/0.000
15-02-2023-13-03-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.606/37.606/37.606/0.000
15-02-2023-13-03-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.6,1,1,0%,50.579/50.579/50.579/0.000
15-02-2023-13-03-28,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=58.0,1,1,0%,57.996/57.996/57.996/0.000
15-02-2023-13-03-29,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=49.4,1,1,0%,49.377/49.377/49.377/0.000
15-02-2023-13-03-30,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.4,1,1,0%,50.422/50.422/50.422/0.000
15-02-2023-13-03-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=51.4,1,1,0%,51.353/51.353/51.353/0.000
15-02-2023-13-03-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=49.1,1,1,0%,49.073/49.073/49.073/0.000
15-02-2023-13-03-32,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.1,1,1,0%,52.081/52.081/52.081/0.000
15-02-2023-13-03-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.8,1,1,0%,52.836/52.836/52.836/0.000
15-02-2023-13-03-34,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=51.4,1,1,0%,51.397/51.397/51.397/0.000
15-02-2023-13-03-35,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.3,1,1,0%,50.289/50.289/50.289/0.000
15-02-2023-13-03-45,E
15-02-2023-13-03-45,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.5,1,1,0%,35.509/35.509/35.509/0.000
15-02-2023-13-03-46,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.3,1,1,0%,37.263/37.263/37.263/0.000
15-02-2023-13-03-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.9,1,1,0%,37.938/37.938/37.938/0.000
15-02-2023-13-03-48,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.4,1,1,0%,41.439/41.439/41.439/0.000
15-02-2023-13-03-48,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.9,1,1,0%,40.948/40.948/40.948/0.000
15-02-2023-13-03-49,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.096/37.096/37.096/0.000
15-02-2023-13-03-50,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.102/36.102/36.102/0.000
15-02-2023-13-03-51,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.3,1,1,0%,35.343/35.343/35.343/0.000
15-02-2023-13-03-51,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.1,1,1,0%,39.083/39.083/39.083/0.000
15-02-2023-13-03-52,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.377/42.377/42.377/0.000
15-02-2023-13-03-53,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.0,1,1,0%,45.014/45.014/45.014/0.000
15-02-2023-13-03-54,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.6,1,1,0%,44.643/44.643/44.643/0.000
15-02-2023-13-03-55,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.4,1,1,0%,47.439/47.439/47.439/0.000
15-02-2023-13-03-55,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.9,1,1,0%,37.926/37.926/37.926/0.000
15-02-2023-13-03-56,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.5,1,1,0%,41.502/41.502/41.502/0.000
15-02-2023-13-03-57,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.0,1,1,0%,47.034/47.034/47.034/0.000
15-02-2023-13-03-58,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=27.6,1,1,0%,27.578/27.578/27.578/0.000
15-02-2023-13-03-59,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.418/42.418/42.418/0.000
15-02-2023-13-03-59,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=29.6,1,1,0%,29.624/29.624/29.624/0.000
15-02-2023-13-04-00,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.4,1,1,0%,35.374/35.374/35.374/0.000
15-02-2023-13-04-01,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.0,1,1,0%,32.039/32.039/32.039/0.000
15-02-2023-13-04-02,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.7,1,1,0%,28.673/28.673/28.673/0.000
15-02-2023-13-04-02,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.846/38.846/38.846/0.000
15-02-2023-13-04-03,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.3,1,1,0%,28.315/28.315/28.315/0.000
15-02-2023-13-04-04,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.9,1,1,0%,32.879/32.879/32.879/0.000
15-02-2023-13-04-05,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.9,1,1,0%,35.891/35.891/35.891/0.000
15-02-2023-13-04-05,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=56.0,1,1,0%,56.022/56.022/56.022/0.000
15-02-2023-13-04-06,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.4,1,1,0%,50.416/50.416/50.416/0.000
15-02-2023-13-04-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.8,1,1,0%,43.764/43.764/43.764/0.000
15-02-2023-13-04-08,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.4,1,1,0%,37.444/37.444/37.444/0.000
15-02-2023-13-04-09,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.6,1,1,0%,33.582/33.582/33.582/0.000
15-02-2023-13-04-09,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.0,1,1,0%,40.956/40.956/40.956/0.000
15-02-2023-13-04-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.813/38.813/38.813/0.000
15-02-2023-13-04-11,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.7,1,1,0%,47.697/47.697/47.697/0.000
15-02-2023-13-04-12,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.6,1,1,0%,38.602/38.602/38.602/0.000
15-02-2023-13-04-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=19.3,1,1,0%,19.308/19.308/19.308/0.000
15-02-2023-13-04-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.8,1,1,0%,43.828/43.828/43.828/0.000
15-02-2023-13-04-14,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=25.1,1,1,0%,25.089/25.089/25.089/0.000
15-02-2023-13-04-15,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.5,1,1,0%,42.460/42.460/42.460/0.000
15-02-2023-13-04-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.3,1,1,0%,35.252/35.252/35.252/0.000
15-02-2023-13-04-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.053/35.053/35.053/0.000
15-02-2023-13-04-17,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.0,1,1,0%,28.028/28.028/28.028/0.000
15-02-2023-13-04-18,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.9,1,1,0%,47.867/47.867/47.867/0.000
15-02-2023-13-04-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.3,1,1,0%,34.349/34.349/34.349/0.000
15-02-2023-13-04-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.7,1,1,0%,30.688/30.688/30.688/0.000
15-02-2023-13-04-20,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=24.0,1,1,0%,24.014/24.014/24.014/0.000
15-02-2023-13-04-21,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.9,1,1,0%,34.946/34.946/34.946/0.000
15-02-2023-13-04-22,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.2,1,1,0%,40.179/40.179/40.179/0.000
15-02-2023-13-04-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.6,1,1,0%,32.618/32.618/32.618/0.000
15-02-2023-13-04-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=60.0,1,1,0%,59.976/59.976/59.976/0.000
15-02-2023-13-04-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.7,1,1,0%,32.654/32.654/32.654/0.000
